date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-07-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.34,6.7661
2020-07-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.46,1.8108
2020-07-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.72,1.3183
2020-07-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.38,1.4876
2020-07-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,32.24,2.0513
2020-07-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.47,1.1752
2020-07-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,21.86,1.3909
2020-07-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.79,0.3684
2020-07-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.84,0.4352
2020-08-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.3,0.5281
2020-08-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.77,0.558
2020-08-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.77,0.6216
2020-08-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.66,0.4238
2020-08-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.55,0.0986
2020-08-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,135.23,8.6042
2020-08-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,26.29,1.6727
2020-08-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.39,1.7427
2020-08-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.74,0.6197
2020-08-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.98,0.8895
2020-08-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.41,6.7705
2020-08-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.46,1.8108
2020-08-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.65,1.3139
2020-08-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.38,1.4876
2020-08-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,31.79,2.0227
2020-08-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.55,1.1803
2020-08-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,23.03,1.4653
2020-08-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.34,0.3398
2020-08-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.74,0.4288
2020-09-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.3,0.5281
2020-09-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.8,0.5599
2020-09-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.68,0.6159
2020-09-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.6,0.4199
2020-09-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.54,0.098
2020-09-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,135.42,8.6163
2020-09-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,25.14,1.5996
2020-09-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.49,1.7491
2020-09-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.74,0.6197
2020-09-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.97,0.8889
2020-09-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.94,6.8042
2020-09-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.46,1.8108
2020-09-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.64,1.3133
2020-09-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.54,1.4978
2020-09-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,31.71,2.0176
2020-09-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.51,1.1777
2020-09-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,26.47,1.6842
2020-09-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.49,0.3493
2020-09-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.22,0.3958
2020-10-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.31,0.5287
2020-10-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.73,0.5555
2020-10-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.53,0.6064
2020-10-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.59,0.4193
2020-10-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.56,0.0993
2020-10-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,134.32,8.5463
2020-10-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,25.92,1.6492
2020-10-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.64,1.7586
2020-10-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.77,0.6216
2020-10-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.93,0.8863
2020-10-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.86,6.7992
2020-10-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.46,1.8108
2020-10-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.68,1.3158
2020-10-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.77,1.5124
2020-10-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,31.38,1.9966
2020-10-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.46,1.1745
2020-10-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.69,1.8255
2020-10-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.64,0.3589
2020-10-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.88,0.4378
2020-11-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.29,0.5275
2020-11-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.6,0.5472
2020-11-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.52,0.6057
2020-11-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.62,0.4212
2020-11-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.56,0.0993
2020-11-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.7,8.5069
2020-11-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,25.37,1.6142
2020-11-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.76,1.7663
2020-11-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.76,0.621
2020-11-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.93,0.8863
2020-11-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.93,6.8036
2020-11-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.57,1.8178
2020-11-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.66,1.3145
2020-11-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.92,1.522
2020-11-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,31.44,2.0004
2020-11-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.57,1.1815
2020-11-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,29.88,1.9012
2020-11-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.2,0.3945
2020-11-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,11.49,0.7311
2020-12-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.44,0.537
2020-12-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.17,0.5198
2020-12-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.49,0.6038
2020-12-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.71,0.4269
2020-12-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.55,0.0986
2020-12-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.49,8.4935
2020-12-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,25.35,1.6129
2020-12-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.73,1.7644
2020-12-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.76,0.621
2020-12-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.94,0.887
2020-12-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.98,6.8068
2020-12-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.89,1.8382
2020-12-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.71,1.3177
2020-12-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,24.16,1.5372
2020-12-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,31.33,1.9934
2020-12-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.63,1.1854
2020-12-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,31.24,1.9877
2020-12-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.11,0.3888
2020-12-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,9.26,0.5892
2021-01-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.52,0.5421
2021-01-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,7.22,0.4594
2021-01-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.49,0.6038
2021-01-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.71,0.4269
2021-01-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.59,0.1012
2021-01-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.51,8.4948
2021-01-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,28.16,1.7917
2021-01-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.73,1.7644
2021-01-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.76,0.621
2021-01-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.94,0.887
2021-01-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,107.57,6.8443
2021-01-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,29.13,1.8534
2021-01-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.92,1.3311
2021-01-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,24.69,1.5709
2021-01-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,31.26,1.989
2021-01-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.68,1.1885
2021-01-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,32.83,2.0889
2021-01-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.04,0.3843
2021-01-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.21,0.2679
2021-02-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.64,0.5497
2021-02-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,3.27,0.2081
2021-02-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.49,0.6038
2021-02-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.6,0.4836
2021-02-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.6,0.1018
2021-02-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.29,8.4808
2021-02-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,28.24,1.7968
2021-02-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.77,1.7669
2021-02-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.84,0.6261
2021-02-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.97,0.8889
2021-02-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,108.88,6.9277
2021-02-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,30.57,1.9451
2021-02-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,20.99,1.3355
2021-02-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,25.44,1.6187
2021-02-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,30.01,1.9094
2021-02-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.68,1.1885
2021-02-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,34.92,2.2218
2021-02-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.02,0.383
2021-02-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,3.49,0.2221
2021-03-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.74,0.5561
2021-03-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,3.89,0.2475
2021-03-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.51,0.6051
2021-03-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.66,0.4874
2021-03-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.6,0.1018
2021-03-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.37,8.4859
2021-03-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,30.54,1.9432
2021-03-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.89,1.7745
2021-03-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.83,0.6255
2021-03-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.92,0.8857
2021-03-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,108.32,6.892
2021-03-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,31.44,2.0004
2021-03-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,21.53,1.3699
2021-03-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,26.56,1.6899
2021-03-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,29.28,1.863
2021-03-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.71,1.1905
2021-03-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,29.69,1.8891
2021-03-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.07,0.3862
2021-03-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,3.62,0.2303
2021-04-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.74,0.5561
2021-04-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.33,0.2755
2021-04-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.51,0.6051
2021-04-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.66,0.4874
2021-04-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.6,0.1018
2021-04-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.87,8.5177
2021-04-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,33.21,2.113
2021-04-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,28.21,1.7949
2021-04-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.83,0.6255
2021-04-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.92,0.8857
2021-04-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,108.42,6.8984
2021-04-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,31.85,2.0265
2021-04-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,21.81,1.3877
2021-04-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,26.99,1.7173
2021-04-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,28.51,1.814
2021-04-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.67,1.1879
2021-04-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,30.79,1.9591
2021-04-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,6.06,0.3856
2021-04-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.19,0.2666
2021-05-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.79,0.5593
2021-05-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,4.96,0.3156
2021-05-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.51,0.6051
2021-05-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.66,0.4874
2021-05-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.6,0.1018
2021-05-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.98,8.5247
2021-05-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,32.93,2.0952
2021-05-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,28.29,1.8
2021-05-15,,,National Average,,,milk and dairy,Cheese (picon),168 G,actual,Retail,EGP,9.83,0.6255
2021-05-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.92,0.8857
2021-05-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,108.75,6.9194
2021-05-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,31.85,2.0265
2021-05-15,,,National Average,,,oil and fats,Oil (mixed),L,actual,Retail,EGP,21.81,1.3877
2021-05-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,26.99,1.7173
2021-05-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,28.08,1.7866
2021-05-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,18.66,1.1873
2021-05-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,32.68,2.0793
2021-05-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.44,0.3461
2021-05-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,5.34,0.3398
2021-06-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.81,0.5606
2021-06-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,5.01,0.3188
2021-06-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.49,0.6038
2021-06-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.64,0.4861
2021-06-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.61,0.1024
2021-06-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,133.99,8.5253
